d_trade_date,rank,ts_code,schema_version,t_trade_date,t1_trade_date,name,candidate_source,candidate_source_sha256,candidate_row_sha256,buy_rule,max_buy_price,auction_price,auction_volume,auction_amount,t_up_limit,buy_cap_pass,auction_queue_risk,fill_observed,fill_confidence,sell_rule,sell_time,sell_price,sell_volume,gross_return,cost_bps,net_return,pnl_per_10000,is_win,model_eligible,status,auction_source,auction_source_sha256,sell_source,sell_source_sha256,truth_updated_at
20260629,6,000566.SZ,premium_execution_truth_v1,20260630,20260701,海南海药,outputs/premium/premium_top10_20260629.csv,3c063dbef3dea09af683cc4b37169598dfe3d318f8d74d5c5eaba0f4b8629c94,164eab6941be4f31c46b5341b3ba7932b2ea7ca1349240a28f7d1c4a30ec9893,T opening call auction; published max-buy-price cap,4.71,4.64,5649100.0,26211824.0,4.99,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-01 11:00:00,5.3,297800.0,0.14224137931034497,35.0,0.13874137931034497,1387.4137931034497,1.0,1,READY,data/market/raw/2026/20260630/stk_auction.csv,62739c623c70e41d424568fd6c6049150d0b08f6a8ff3f38e850d8d8ba90fcac,data/market/minute_1m/2026/20260701/000566_SZ.csv,d5a498bf62a9fb3c779e7375ce038029184e966f3000d657cc02615a85e323f6,2026-09-04T01:39:29+08:00
20260629,7,603928.SH,premium_execution_truth_v1,20260630,20260701,兴业股份,outputs/premium/premium_top10_20260629.csv,3c063dbef3dea09af683cc4b37169598dfe3d318f8d74d5c5eaba0f4b8629c94,b1e236c815a14b30b21773739044075d35496d9666bcc376da59737d4cdc48e5,T opening call auction; published max-buy-price cap,13.58,14.45,1681700.0,24300565.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260630/stk_auction.csv,62739c623c70e41d424568fd6c6049150d0b08f6a8ff3f38e850d8d8ba90fcac,,,2026-09-04T01:39:29+08:00
20260629,8,002370.SZ,premium_execution_truth_v1,20260630,20260701,亚太药业,outputs/premium/premium_top10_20260629.csv,3c063dbef3dea09af683cc4b37169598dfe3d318f8d74d5c5eaba0f4b8629c94,e64e9e45405b6df9eda7754d6b8f9aba2359addb9693ab7172e4114fda43c3c1,T opening call auction; published max-buy-price cap,5.58,5.4,958700.0,5176980.0,5.91,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-01 11:00:00,5.67,100100.0,0.04999999999999982,35.0,0.04649999999999982,464.9999999999982,1.0,1,READY,data/market/raw/2026/20260630/stk_auction.csv,62739c623c70e41d424568fd6c6049150d0b08f6a8ff3f38e850d8d8ba90fcac,data/market/minute_1m/2026/20260701/002370_SZ.csv,794a7441f0cb17b36448784af963cfc9a4b9ec38b221f1bad50b5600b6c43f5b,2026-09-04T01:39:29+08:00
20260629,9,002628.SZ,premium_execution_truth_v1,20260630,20260701,成都路桥,outputs/premium/premium_top10_20260629.csv,3c063dbef3dea09af683cc4b37169598dfe3d318f8d74d5c5eaba0f4b8629c94,0faaac2a8fff990c17865f014977aa8e93fa3317d85d93b7e6d796c1ec382187,T opening call auction; published max-buy-price cap,5.03,4.96,623900.0,3094544.0,5.35,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-01 11:00:00,5.44,60800.0,0.09677419354838723,35.0,0.09327419354838723,932.7419354838723,1.0,1,READY,data/market/raw/2026/20260630/stk_auction.csv,62739c623c70e41d424568fd6c6049150d0b08f6a8ff3f38e850d8d8ba90fcac,data/market/minute_1m/2026/20260701/002628_SZ.csv,3318a1f9935e481d5719c7ce6cfa4ee6d93e88d72973ed10ce499c6422e4e3d9,2026-09-04T01:39:29+08:00
20260629,10,603222.SH,premium_execution_truth_v1,20260630,20260701,济民健康,outputs/premium/premium_top10_20260629.csv,3c063dbef3dea09af683cc4b37169598dfe3d318f8d74d5c5eaba0f4b8629c94,452ad75b8d35c971719ac451baee1135ad60763500981e383d8b88b32270e7a8,T opening call auction; published max-buy-price cap,7.76,8.0,644200.0,5153600.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260630/stk_auction.csv,62739c623c70e41d424568fd6c6049150d0b08f6a8ff3f38e850d8d8ba90fcac,,,2026-09-04T01:39:29+08:00
20260630,1,603335.SH,premium_execution_truth_v1,20260701,20260702,迪生力,outputs/premium/premium_top10_20260630.csv,bec5ff205f6639b2cc3a246f5f7ff51491a281f99a78149ba2d9b5797e862ba8,84836e7c975f9775a3a82f3e051c28642062504f6c2972c8c6014e0f36ee929e,T opening call auction; published max-buy-price cap,9.14,9.07,1936000.0,17559520.0,9.96,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-02 11:00:00,9.04,113600.0,-0.003307607497243792,35.0,-0.0068076074972437915,-68.07607497243791,0.0,1,READY,data/market/raw/2026/20260701/stk_auction.csv,a0e4da8ea917a2a000e616b27db30b0d52f0e62dfd9b3699b639b9c3e4d4077d,data/market/minute_1m/2026/20260702/603335_SH.csv,e9e44f250c00080cf2ca27a4370a5e59c8a7fb19e152bcfd5046abdea56ed010,2026-09-04T01:39:29+08:00
20260630,2,603577.SH,premium_execution_truth_v1,20260701,20260702,汇金通,outputs/premium/premium_top10_20260630.csv,bec5ff205f6639b2cc3a246f5f7ff51491a281f99a78149ba2d9b5797e862ba8,7eef80844e27da19f3230ad2020209baa1ac32fc929dc3930ad266e36da4b68b,T opening call auction; published max-buy-price cap,9.51,9.81,167700.0,1645137.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260701/stk_auction.csv,a0e4da8ea917a2a000e616b27db30b0d52f0e62dfd9b3699b639b9c3e4d4077d,,,2026-09-04T01:39:29+08:00
20260630,3,002587.SZ,premium_execution_truth_v1,20260701,20260702,奥拓电子,outputs/premium/premium_top10_20260630.csv,bec5ff205f6639b2cc3a246f5f7ff51491a281f99a78149ba2d9b5797e862ba8,d0c4a3de816b702e20f74fe76698b997b189119017d0d3ee673d19dfaced063c,T opening call auction; published max-buy-price cap,8.1,7.76,4377700.0,33970952.0,8.59,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-02 11:00:00,7.3,173700.0,-0.05927835051546393,35.0,-0.06277835051546393,-627.7835051546393,0.0,1,READY,data/market/raw/2026/20260701/stk_auction.csv,a0e4da8ea917a2a000e616b27db30b0d52f0e62dfd9b3699b639b9c3e4d4077d,data/market/minute_1m/2026/20260702/002587_SZ.csv,fb66fff8f9d1c63096083b86d50749b9aac9b425cb3cc9bdfdb1791f0acea2e4,2026-09-04T01:39:29+08:00
20260630,4,603118.SH,premium_execution_truth_v1,20260701,20260702,共进股份,outputs/premium/premium_top10_20260630.csv,bec5ff205f6639b2cc3a246f5f7ff51491a281f99a78149ba2d9b5797e862ba8,f1b46c35a2de654a3943d16d0539a726dca269a37ae9b4c2268c4380adf5dcd7,T opening call auction; published max-buy-price cap,12.55,12.11,413400.0,5006274.0,13.32,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-02 11:00:00,12.03,43700.0,-0.006606110652353392,35.0,-0.010106110652353392,-101.06110652353391,0.0,1,READY,data/market/raw/2026/20260701/stk_auction.csv,a0e4da8ea917a2a000e616b27db30b0d52f0e62dfd9b3699b639b9c3e4d4077d,data/market/minute_1m/2026/20260702/603118_SH.csv,f37a5715f1f6928f1791703b8b0de080604a318eca15e8ad0e83a3d107e49468,2026-09-04T01:39:29+08:00
20260630,5,600601.SH,premium_execution_truth_v1,20260701,20260702,方正科技,outputs/premium/premium_top10_20260630.csv,bec5ff205f6639b2cc3a246f5f7ff51491a281f99a78149ba2d9b5797e862ba8,88ef0270ba9abfab85788662ecea3db1dd33097e1e4de13e4a6f65c2e237252f,T opening call auction; published max-buy-price cap,13.98,14.5,5876900.0,85215050.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260701/stk_auction.csv,a0e4da8ea917a2a000e616b27db30b0d52f0e62dfd9b3699b639b9c3e4d4077d,,,2026-09-04T01:39:29+08:00
20260630,6,002310.SZ,premium_execution_truth_v1,20260701,20260702,东方新能,outputs/premium/premium_top10_20260630.csv,bec5ff205f6639b2cc3a246f5f7ff51491a281f99a78149ba2d9b5797e862ba8,e9603196a590912bbd19e1d1c1d020c998c86004a584ab5126a9bdeb4d361414,T opening call auction; published max-buy-price cap,2.41,2.49,7568900.0,18846561.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260701/stk_auction.csv,a0e4da8ea917a2a000e616b27db30b0d52f0e62dfd9b3699b639b9c3e4d4077d,,,2026-09-04T01:39:29+08:00
20260630,7,002638.SZ,premium_execution_truth_v1,20260701,20260702,勤上股份,outputs/premium/premium_top10_20260630.csv,bec5ff205f6639b2cc3a246f5f7ff51491a281f99a78149ba2d9b5797e862ba8,826855adb449cecd19eb82c5a7503049fb3401e13a5e9bf497cd19b5ea26a0fb,T opening call auction; published max-buy-price cap,4.57,4.42,4519800.0,19977516.0,4.86,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-02 11:00:00,4.04,869400.0,-0.08597285067873306,35.0,-0.08947285067873306,-894.7285067873306,0.0,1,READY,data/market/raw/2026/20260701/stk_auction.csv,a0e4da8ea917a2a000e616b27db30b0d52f0e62dfd9b3699b639b9c3e4d4077d,data/market/minute_1m/2026/20260702/002638_SZ.csv,1e9e08a533e87ab829d83642adca29d69d8b0d6f00afa8171cbbe66f31fd1119,2026-09-04T01:39:29+08:00
20260630,8,600405.SH,premium_execution_truth_v1,20260701,20260702,动力源,outputs/premium/premium_top10_20260630.csv,bec5ff205f6639b2cc3a246f5f7ff51491a281f99a78149ba2d9b5797e862ba8,0b93b5b5c7ba18878201a4e0b50b27afbd0c51dfd4c78f0a75bcb2d66eca16c1,T opening call auction; published max-buy-price cap,4.57,4.6,297200.0,1367120.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260701/stk_auction.csv,a0e4da8ea917a2a000e616b27db30b0d52f0e62dfd9b3699b639b9c3e4d4077d,,,2026-09-04T01:39:29+08:00
20260630,9,603985.SH,premium_execution_truth_v1,20260701,20260702,恒润股份,outputs/premium/premium_top10_20260630.csv,bec5ff205f6639b2cc3a246f5f7ff51491a281f99a78149ba2d9b5797e862ba8,122fc4c5d31ff96bff45c23f718b2d7b48c4f8b3bd421c81f7f335e8c3581672,T opening call auction; published max-buy-price cap,24.26,25.0,261300.0,6532500.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260701/stk_auction.csv,a0e4da8ea917a2a000e616b27db30b0d52f0e62dfd9b3699b639b9c3e4d4077d,,,2026-09-04T01:39:29+08:00
20260630,10,603125.SH,premium_execution_truth_v1,20260701,20260702,常青科技,outputs/premium/premium_top10_20260630.csv,bec5ff205f6639b2cc3a246f5f7ff51491a281f99a78149ba2d9b5797e862ba8,9313915ef7c7f261ff4f287db0690280957a62f3d7ff2fbb9e6a946c7eb8af1f,T opening call auction; published max-buy-price cap,33.07,34.0,288300.0,9802200.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260701/stk_auction.csv,a0e4da8ea917a2a000e616b27db30b0d52f0e62dfd9b3699b639b9c3e4d4077d,,,2026-09-04T01:39:29+08:00
20260701,1,600658.SH,premium_execution_truth_v1,20260702,20260703,电子城,outputs/premium/premium_top10_20260701.csv,b50e91bae63344e509836e6c737e4b9ab6f89f2b856547ad2f42ebc6b2cb9496,ac82375276c21db68d5f5ccc713efd18727eeb6c139039c9f5b1c85ec256983c,T opening call auction; published max-buy-price cap,4.26,4.1,567700.0,2327570.0,4.5,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-03 11:00:00,3.96,19900.0,-0.03414634146341455,35.0,-0.03764634146341456,-376.4634146341456,0.0,1,READY,data/market/raw/2026/20260702/stk_auction.csv,244b2e02af1255b1e294db0ac86846fb96aed720ae03d88551fd127749e7be31,data/market/minute_1m/2026/20260703/600658_SH.csv,d492695b90bf88cae77ca172a341f263b0bb1cad26289f91f970d226eba1ae79,2026-09-04T01:39:29+08:00
20260701,2,600975.SH,premium_execution_truth_v1,20260702,20260703,新五丰,outputs/premium/premium_top10_20260701.csv,b50e91bae63344e509836e6c737e4b9ab6f89f2b856547ad2f42ebc6b2cb9496,9b8f62442c2495362092acbf7354db62ca8d1b4529660edb5e682fd95561f87f,T opening call auction; published max-buy-price cap,4.92,4.77,468500.0,2234745.0,5.21,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-03 11:00:00,4.74,56500.0,-0.0062893081761005165,35.0,-0.009789308176100516,-97.89308176100516,0.0,1,READY,data/market/raw/2026/20260702/stk_auction.csv,244b2e02af1255b1e294db0ac86846fb96aed720ae03d88551fd127749e7be31,data/market/minute_1m/2026/20260703/600975_SH.csv,2cd98d37c0fa53d81ccead0b2e50b296412c05a490098ab892f0bdaf25ec94c0,2026-09-04T01:39:29+08:00
20260701,3,603682.SH,premium_execution_truth_v1,20260702,20260703,锦和商管,outputs/premium/premium_top10_20260701.csv,b50e91bae63344e509836e6c737e4b9ab6f89f2b856547ad2f42ebc6b2cb9496,8eb61c730889fd3195fcee21b7ca082b3a37b255516f29392d1ef8c4c7b7d7a4,T opening call auction; published max-buy-price cap,8.46,8.12,251900.0,2045428.0,8.95,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-03 11:00:00,8.87,133600.0,0.0923645320197044,35.0,0.0888645320197044,888.645320197044,1.0,1,READY,data/market/raw/2026/20260702/stk_auction.csv,244b2e02af1255b1e294db0ac86846fb96aed720ae03d88551fd127749e7be31,data/market/minute_1m/2026/20260703/603682_SH.csv,a955aeabc3920a7057ed96322630078c8306b16617944c75882b47a25990a545,2026-09-04T01:39:29+08:00
20260701,4,600076.SH,premium_execution_truth_v1,20260702,20260703,康欣新材,outputs/premium/premium_top10_20260701.csv,b50e91bae63344e509836e6c737e4b9ab6f89f2b856547ad2f42ebc6b2cb9496,7961cdfe3904605332942599e2f1ff42276ffb359b586243f82ea190d582d9c1,T opening call auction; published max-buy-price cap,3.68,3.72,6098700.0,22687164.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260702/stk_auction.csv,244b2e02af1255b1e294db0ac86846fb96aed720ae03d88551fd127749e7be31,,,2026-09-04T01:39:29+08:00
20260701,5,002455.SZ,premium_execution_truth_v1,20260702,20260703,百川股份,outputs/premium/premium_top10_20260701.csv,b50e91bae63344e509836e6c737e4b9ab6f89f2b856547ad2f42ebc6b2cb9496,cb8184d526e3be1096161d163a7e41377fbffc1fafca74eede99898a765d4854,T opening call auction; published max-buy-price cap,8.0,8.0,1000700.0,8005600.0,8.71,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-03 11:00:00,7.6,121000.0,-0.050000000000000044,35.0,-0.05350000000000005,-535.0000000000005,0.0,1,READY,data/market/raw/2026/20260702/stk_auction.csv,244b2e02af1255b1e294db0ac86846fb96aed720ae03d88551fd127749e7be31,data/market/minute_1m/2026/20260703/002455_SZ.csv,ea4e16affc3ca65eee7f6e93a530c5af3f2d14a68b53fab1f5d20718a786214f,2026-09-04T01:39:29+08:00
20260701,6,002124.SZ,premium_execution_truth_v1,20260702,20260703,天邦食品,outputs/premium/premium_top10_20260701.csv,b50e91bae63344e509836e6c737e4b9ab6f89f2b856547ad2f42ebc6b2cb9496,8f1f33b5589678966bd5fa2ee943c1c2160242149507451ae042c01bd24ed4a9,T opening call auction; published max-buy-price cap,2.42,2.37,6110400.0,14481648.0,2.55,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-03 11:00:00,2.24,78500.0,-0.05485232067510548,35.0,-0.058352320675105485,-583.5232067510549,0.0,1,READY,data/market/raw/2026/20260702/stk_auction.csv,244b2e02af1255b1e294db0ac86846fb96aed720ae03d88551fd127749e7be31,data/market/minute_1m/2026/20260703/002124_SZ.csv,9e12d1c073c31da869318faeb83881fb590d980fb55cc7b2a5cd515518eb9ca1,2026-09-04T01:39:29+08:00
20260701,7,002313.SZ,premium_execution_truth_v1,20260702,20260703,日海智能,outputs/premium/premium_top10_20260701.csv,b50e91bae63344e509836e6c737e4b9ab6f89f2b856547ad2f42ebc6b2cb9496,35d4b92688245fadb938e431934d98c3956b56952016745013f2963bed16ae1c,T opening call auction; published max-buy-price cap,8.37,7.95,472900.0,3759555.0,8.86,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-03 11:00:00,7.97,13900.0,0.002515723270440251,35.0,-0.000984276729559749,-9.84276729559749,0.0,1,READY,data/market/raw/2026/20260702/stk_auction.csv,244b2e02af1255b1e294db0ac86846fb96aed720ae03d88551fd127749e7be31,data/market/minute_1m/2026/20260703/002313_SZ.csv,6836db9600f3ae5984d3c4d6f8a82c42b13c81c16729dfbabcbf51fee21ce7e3,2026-09-04T01:39:29+08:00
20260701,8,000545.SZ,premium_execution_truth_v1,20260702,20260703,金浦钛业,outputs/premium/premium_top10_20260701.csv,b50e91bae63344e509836e6c737e4b9ab6f89f2b856547ad2f42ebc6b2cb9496,f183c3df034444ca2277bdec9b3154d81b6e075d9fa938fd1bb160e463d09c4c,T opening call auction; published max-buy-price cap,2.65,2.56,2320200.0,5939712.0,2.88,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-03 11:00:00,2.44,136400.0,-0.046875,35.0,-0.050375,-503.75000000000006,0.0,1,READY,data/market/raw/2026/20260702/stk_auction.csv,244b2e02af1255b1e294db0ac86846fb96aed720ae03d88551fd127749e7be31,data/market/minute_1m/2026/20260703/000545_SZ.csv,c6cd24285ae9f6af66ca748dcca05cd27bbdcd3f48f6c7bd2ed8e09518b45e23,2026-09-04T01:39:29+08:00
20260701,9,002607.SZ,premium_execution_truth_v1,20260702,20260703,中公教育,outputs/premium/premium_top10_20260701.csv,b50e91bae63344e509836e6c737e4b9ab6f89f2b856547ad2f42ebc6b2cb9496,11a476a6d491817d8b4bd400872ed7952ad509b40bee7b2df32b178c97713f3d,T opening call auction; published max-buy-price cap,2.0,1.99,13665900.0,27195141.0,2.18,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-03 11:00:00,1.87,191100.0,-0.06030150753768837,35.0,-0.06380150753768837,-638.0150753768837,0.0,1,READY,data/market/raw/2026/20260702/stk_auction.csv,244b2e02af1255b1e294db0ac86846fb96aed720ae03d88551fd127749e7be31,data/market/minute_1m/2026/20260703/002607_SZ.csv,6d61629c40ed9f2ffabcd2279e177475d509adc16c80ef693650f2f100855970,2026-09-04T01:39:29+08:00
20260701,10,603758.SH,premium_execution_truth_v1,20260702,20260703,秦安股份,outputs/premium/premium_top10_20260701.csv,b50e91bae63344e509836e6c737e4b9ab6f89f2b856547ad2f42ebc6b2cb9496,1c1ec97b0c6e4d208e7a2761c23638751dbf364f87024d57510bc07ef4559bae,T opening call auction; published max-buy-price cap,10.19,10.03,203000.0,2036090.0,10.81,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-03 11:00:00,10.0,26400.0,-0.0029910269192422456,35.0,-0.006491026919242245,-64.91026919242245,0.0,1,READY,data/market/raw/2026/20260702/stk_auction.csv,244b2e02af1255b1e294db0ac86846fb96aed720ae03d88551fd127749e7be31,data/market/minute_1m/2026/20260703/603758_SH.csv,2bd6a810aa7c71ef5483a50b938c2bc7a3c3ae6780568fafb80d4ece2f0aaef0,2026-09-04T01:39:29+08:00
20260702,1,000566.SZ,premium_execution_truth_v1,20260703,20260706,海南海药,outputs/premium/premium_top10_20260702.csv,e7a3f2e8a2df80c85a29b2f9c5e27b8d766127f5825b6e22e04445831082a7b1,473d985c465ddb925fe731b6650eab77c984ca73f1f0c14778cf3dbef64c2550,T opening call auction; published max-buy-price cap,6.28,6.22,11560232.0,71904643.04,6.64,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-06 11:00:00,6.58,980500.0,0.05787781350482324,35.0,0.054377813504823236,543.7781350482323,1.0,1,READY,data/market/raw/2026/20260703/stk_auction.csv,75993e633555d08d99b2a3ff6673d6122a6fb901380b69cb0578b715c67274b5,data/market/minute_1m/2026/20260706/000566_SZ.csv,7417fd3e68d97a1fc31717590979e63ec53b443a1836319639f697a43e42aa58,2026-09-04T01:39:29+08:00
20260702,2,603818.SH,premium_execution_truth_v1,20260703,20260706,曲美家居,outputs/premium/premium_top10_20260702.csv,e7a3f2e8a2df80c85a29b2f9c5e27b8d766127f5825b6e22e04445831082a7b1,b296d80e69a7c4aaa29cf031b17162874cdda8ea01fb85e1235a664381156572,T opening call auction; published max-buy-price cap,,3.3,1092800.0,3606240.0,3.74,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-06 11:00:00,3.21,15800.0,-0.027272727272727226,35.0,-0.030772727272727226,-307.72727272727224,0.0,1,READY,data/market/raw/2026/20260703/stk_auction.csv,75993e633555d08d99b2a3ff6673d6122a6fb901380b69cb0578b715c67274b5,data/market/minute_1m/2026/20260706/603818_SH.csv,7629938aa6ace7516ed24d77df69bdad34b5304f7d9206cf432c1f9b456eeddb,2026-09-04T01:39:29+08:00
20260702,3,600815.SH,premium_execution_truth_v1,20260703,20260706,厦工股份,outputs/premium/premium_top10_20260702.csv,e7a3f2e8a2df80c85a29b2f9c5e27b8d766127f5825b6e22e04445831082a7b1,9640dc09ab6221f0a9afde2e15e806c84f2c7824ecacc95aadd9565c89732fc7,T opening call auction; published max-buy-price cap,3.01,2.87,967700.0,2777299.0,3.18,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-06 11:00:00,2.71,115700.0,-0.055749128919860724,35.0,-0.05924912891986073,-592.4912891986073,0.0,1,READY,data/market/raw/2026/20260703/stk_auction.csv,75993e633555d08d99b2a3ff6673d6122a6fb901380b69cb0578b715c67274b5,data/market/minute_1m/2026/20260706/600815_SH.csv,a34dea0e7c30ab676dbdd83ea704c14974707ceb5ef4e49dd921ad97910a273b,2026-09-04T01:39:29+08:00
20260702,4,000656.SZ,premium_execution_truth_v1,20260703,20260706,金科股份,outputs/premium/premium_top10_20260702.csv,e7a3f2e8a2df80c85a29b2f9c5e27b8d766127f5825b6e22e04445831082a7b1,2c1b7ddf36dcd21e50eafe48ef4c88b8c7ea522f977177f09aa4021972c47a7d,T opening call auction; published max-buy-price cap,1.19,1.3,1843545.0,2396608.5,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260703/stk_auction.csv,75993e633555d08d99b2a3ff6673d6122a6fb901380b69cb0578b715c67274b5,,,2026-09-04T01:39:29+08:00
20260702,5,000955.SZ,premium_execution_truth_v1,20260703,20260706,欣龙控股,outputs/premium/premium_top10_20260702.csv,e7a3f2e8a2df80c85a29b2f9c5e27b8d766127f5825b6e22e04445831082a7b1,20e1e0bb802d987756a83170b06905b2c00eb5502449e3d53fcbfa73abb27434,T opening call auction; published max-buy-price cap,5.1,4.8,820900.0,3940320.0,5.4,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-06 11:00:00,4.37,48900.0,-0.08958333333333324,35.0,-0.09308333333333324,-930.8333333333323,0.0,1,READY,data/market/raw/2026/20260703/stk_auction.csv,75993e633555d08d99b2a3ff6673d6122a6fb901380b69cb0578b715c67274b5,data/market/minute_1m/2026/20260706/000955_SZ.csv,dea5d12c29d7f0ae3dd44674ea33e9bfb8a8c52c11590ebc8c80ef182e22809a,2026-09-04T01:39:29+08:00
20260702,6,000536.SZ,premium_execution_truth_v1,20260703,20260706,华映科技,outputs/premium/premium_top10_20260702.csv,e7a3f2e8a2df80c85a29b2f9c5e27b8d766127f5825b6e22e04445831082a7b1,878272b13f23e1e8286b9d3f8360e2ec9d35f1b3316350a2bf0131f6ab4e3898,T opening call auction; published max-buy-price cap,4.1,4.12,7374200.0,30381704.0,,0.0,,0.0,RULE_PRICE_CAP_REJECTED,T+1 11:00 minute open,,,,,35.0,,,,0,NO_FILL_PRICE_CAP,data/market/raw/2026/20260703/stk_auction.csv,75993e633555d08d99b2a3ff6673d6122a6fb901380b69cb0578b715c67274b5,,,2026-09-04T01:39:29+08:00
20260702,7,000972.SZ,premium_execution_truth_v1,20260703,20260706,中基健康,outputs/premium/premium_top10_20260702.csv,e7a3f2e8a2df80c85a29b2f9c5e27b8d766127f5825b6e22e04445831082a7b1,367863ca93ed3998a7774247969eadf5be704c7d5d72e58cfbb624dfaca60034,T opening call auction; published max-buy-price cap,3.73,3.69,1000500.0,3691845.0,4.06,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-06 11:00:00,3.64,84100.0,-0.013550135501354976,35.0,-0.017050135501354976,-170.50135501354976,0.0,1,READY,data/market/raw/2026/20260703/stk_auction.csv,75993e633555d08d99b2a3ff6673d6122a6fb901380b69cb0578b715c67274b5,data/market/minute_1m/2026/20260706/000972_SZ.csv,3540736c714ac77bcf429d593e733b3a18905e983d3e570b9b1457956f10e803,2026-09-04T01:39:29+08:00
20260702,8,000520.SZ,premium_execution_truth_v1,20260703,20260706,凤凰航运,outputs/premium/premium_top10_20260702.csv,e7a3f2e8a2df80c85a29b2f9c5e27b8d766127f5825b6e22e04445831082a7b1,ae7d600fd23a4ae1a1b3441f66b85ebe078de2c82e359c1b76179dee34beff06,T opening call auction; published max-buy-price cap,4.69,4.53,4179400.0,18932682.0,4.96,1.0,0.0,1.0,MEDIUM_MATCHED_AUCTION_VOLUME,T+1 11:00 minute open,2026-07-06 11:00:00,4.75,173414.0,0.04856512141280356,35.0,0.045065121412803555,450.6512141280356,1.0,1,READY,data/market/raw/2026/20260703/stk_auction.csv,75993e633555d08d99b2a3ff6673d6122a6fb901380b69cb0578b715c67274b5,data/market/minute_1m/2026/20260706/000520_SZ.csv,262ea1cd916bfe04546b1ae676b363d688180794e65c98dc60d84e79ea7026eb,2026-09-04T01:39:29+08:00
