rank,trade_date,base_date,buy_date,target_date,ts_code,name,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
74,20260624,20260624,20260625,20260626,600584.SH,长电科技,半导体,94.7,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.181925,0.181925,42.4912,42.4912,0.596231,0.596231,48.0177,48.0177,0.36171,41.6676,0.786883,51.021,0.8410030442981339,0.9408680241540405,0.14225280573621174,0.4304032197357215,0.6114726158594136,0.4377833451247593,0.41017606627822173,0.48454754443774445,0.7803226786210512,0.08840454796188596,0.10505648995341098,0.0008891408270676194,0.05127063455559206,0.4747816159573262,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.20809,0.181925,historical_bin_blend_v1,25.095,49.4692,43.4539,66.2904,35.7592,35.7592,64,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.664767,0.483881,0.430403,0.524178,0.397442,0.30807,99.0051,25.3688,51.61,67.61,0.506,1.0,75.2021,75.2021,0.254625,15.2423,55.141,46.1897,52.8841,35.4935,0.354935,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,41,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.12,0.12,up,high,0.965441,ehx:model_v1,0.0020985802252292685,0.06771759587779431,0.11332868530700317,0.15893977473621201,0.22455879038877827,94.8989442245238,101.33497325755013,106.06400000000001,111.01371751891033,118.54264752813654,0.9531198460597556,0.9531198460597556,55,4,4,0.5304191500812231,0.0,0.4762478618239489,,,,,,,,
75,20260624,20260624,20260625,20260626,600909.SH,华安证券,证券,11.51,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.332011,0.332011,38.2205,38.2205,0.466653,0.466653,46.6073,46.6073,0.093674,33.6368,0.717261,36.5191,0.8429729021073666,0.9313453466068182,0.5447525981529427,0.41276253910779603,0.4408468024209942,0.6377760610590919,0.32293829660900625,0.44043167104487224,0.7052460248737191,0.08040145925370648,0.09726842243298249,0.007781659837971187,0.05910878311869711,0.5314274565131164,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.409429,0.332011,historical_bin_blend_v1,35.1566,41.6015,35.9935,65.8392,39.1903,39.1903,52,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.572023,0.528895,0.412763,0.481621,0.4302,0.295517,97.0153,25.3688,49.35,65.85,0.527,1.0,74.5244,74.5244,0.262364,25.5435,72.3506,48.0235,52.4583,34.655,0.34655,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,46,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.10914679426209829,0.10914679426209829,up,high,0.95255,ehx:model_v1,-0.02287938833177197,0.05173050898315036,0.10359106594049916,0.15545162289784797,0.23006152021277163,11.249647945214063,12.12108783185468,12.76627960195675,13.445814198872887,14.487377353410682,0.9110562713297513,0.9110562713297513,67,6,6,0.4062498678151087,0.0,0.3701281267013454,,,,,,,,
76,20260624,20260624,20260625,20260626,001339.SZ,智微智能,IT设备,136.95,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.146929,0.146929,35.0443,35.0443,0.62331,0.62331,47.8179,47.8179,0.247212,40.2939,0.735753,44.8229,0.8540888180907619,0.9364335421405702,0.14004849326533594,0.31544508357747053,0.6511519398834563,0.5945440387695585,0.47210401258459833,0.45175558853291176,0.7392713643633406,0.09082959161590151,0.11052012265285882,0.015425589501368539,0.06734329957377988,0.4982341689448347,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.172198,0.146929,historical_bin_blend_v1,19.7613,65.2832,37.7613,66.3405,32.3412,32.3412,76,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.687928,0.428656,0.315445,0.622232,0.35586,0.28744,90.7143,25.3688,33.73,59.73,0.79,1.0,73.8238,73.8238,0.298158,55.6301,89.0125,39.6284,66.1163,32.0071,0.320071,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,57,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.10169167706579081,0.10169167706579081,up,high,0.966871,ehx:model_v1,-0.013174394852438653,0.051731488239615424,0.09684688670685425,0.14196228517409307,0.20686816826614834,135.15759944598534,144.2210776822205,150.87667517416003,157.83941901867584,168.42390812590887,0.9261763958315634,0.9261763958315634,58,17,17,0.4708248034959564,0.0,0.4424395278317849,,,,,,,,
77,20260624,20260624,20260625,20260626,002452.SZ,长高电气,电气设备,12.12,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.452192,0.452192,48.6907,48.6907,0.444189,0.444189,53.8341,53.8341,0.709988,61.0649,0.756698,68.9717,0.8471805702919464,0.9354355213863195,0.5447525981529427,0.40441202628074807,0.4093343860454264,0.6238612988742036,0.27086371570560214,0.4607546649808015,0.73111497323063,0.07914880985868356,0.09626695014776156,0.0029924535132667645,0.050234902877427295,0.5140740335548684,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.594323,0.452192,historical_bin_blend_v1,44.7063,36.4337,56.5614,65.2392,49.323,49.323,29,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.557027,0.570299,0.404412,0.436793,0.46244,0.311575,94.0306,25.3688,49.35,65.85,0.527,1.0,74.0444,74.0444,0.272666,20.167,51.8542,50.4912,47.0227,31.8177,0.318177,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,58,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.10439285767233618,0.10439285767233618,up,high,0.935406,ehx:model_v1,-0.08313694658169436,0.02448726996500776,0.09929573389642733,0.17410419782784692,0.281728414374551,11.153128416906315,12.420449290458764,13.385241434988712,14.424976430648996,16.064074721972606,0.8146792608581331,0.8146792608581331,32,10,10,0.5386625522662014,0.0,0.5112671330586728,,,,,,,,
78,20260624,20260624,20260625,20260626,603324.SH,盛剑科技,环境保护,45.3,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.200287,0.200287,44.1078,44.1078,0.660187,0.660187,49.4128,49.4128,0.096807,43.9144,0.664386,37.9299,0.7904956644141854,0.8673557545037047,0.29613836021051126,0.44236781391435986,0.7278302909547169,0.5983496256786544,0.5080117706452393,0.4044609797785109,0.7298838016030537,0.08278445829801027,0.09972246203156272,0.02337115423912611,0.05030694573215856,0.5536405171164628,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.236339,0.200287,historical_bin_blend_v1,26.7941,70.2993,47.281,66.3707,39.0701,39.0701,54,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.696673,0.474215,0.442368,0.607388,0.390163,0.292127,55.7764,25.3688,51.61,67.61,0.506,1.0,75.2663,75.2663,0.249343,70.8812,53.2018,45.0018,64.1983,30.986,0.30986,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,62,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.07050453250539788,0.07050453250539788,up,high,0.967733,ehx:model_v1,-0.039712792703817335,0.023907951287152396,0.06813006304648188,0.11235217480581136,0.17597291879678223,43.5362637307538,46.39608050439132,48.493855322494525,50.68647994557319,54.0159812193033,0.8506305213582587,0.8506305213582587,48,66,66,0.5074374413766183,0.0,0.4859153093943159,,,,,,,,
79,20260624,20260624,20260625,20260626,600497.SH,驰宏锌锗,铅锌,12.1,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.341566,0.341566,37.6339,37.6339,0.436279,0.436279,45.8626,45.8626,0.142673,33.423,0.717147,38.4292,0.8471805702919464,0.9354355213863195,0.5447525981529427,0.40441202628074807,0.4093343860454264,0.6238612988742036,0.27086371570560214,0.4607546649808015,0.73111497323063,0.07914880985868356,0.09626695014776156,0.0029924535132667645,0.050234902877427295,0.5140740335548684,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.424129,0.341566,historical_bin_blend_v1,35.6356,36.2359,33.1926,65.9305,38.4378,38.4378,57,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.551331,0.530474,0.404412,0.434691,0.464297,0.309843,94.0306,25.3688,49.35,65.85,0.527,1.0,74.5974,74.5974,0.272622,20.167,51.8542,47.3096,46.8249,30.8537,0.308537,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,64,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.10439285767233618,0.10439285767233618,up,high,0.955158,ehx:model_v1,-0.022588633391154217,0.04931575075886434,0.09929573389642733,0.14927571703399034,0.22118010118401016,11.82974141347354,12.711679332748837,13.363153577835266,14.04801591279567,15.095331952178107,0.9098798557638837,0.9098798557638837,73,11,11,0.4455306401079562,0.0,0.4190111654601847,,,,,,,,
80,20260624,20260624,20260625,20260626,002536.SZ,飞龙股份,汽车配件,49.49,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.19908,0.19908,36.8397,36.8397,0.657986,0.657986,47.7808,47.7808,0.013401,28.5245,0.593439,28.9347,0.8255544711949746,0.8634749908233099,0.32923071650581387,0.4238310141028289,0.7489481700289594,0.6161623864921478,0.5095065422658366,0.38193798000677975,0.7539573737741594,0.08215953223845474,0.09730088301307106,0.027058479321792502,0.05339562643502668,0.5686910824087169,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.234482,0.19908,historical_bin_blend_v1,25.6467,72.9022,38.4304,65.8425,36.3623,36.3623,61,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.704905,0.466021,0.423831,0.619616,0.378235,0.297921,55.7764,25.3688,49.35,65.85,0.527,1.0,74.527,74.527,0.252548,75.9363,58.7455,43.7609,65.9364,30.8276,0.308276,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,65,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.07050453250539788,0.07050453250539788,up,high,0.952642,ehx:model_v1,-0.05731305155454698,0.016690777664708382,0.06813006304648188,0.11956934842825537,0.19357317764751208,46.73332826168589,50.322958612945364,52.97926931369214,55.77579407842455,60.05998462801269,0.8141637809485359,0.8141637809485359,59,69,69,0.4678134202856281,0.0,0.4343241316951551,,,,,,,,
81,20260624,20260624,20260625,20260626,002631.SZ,德尔未来,家居用品,9.89,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.369667,0.369667,44.6055,44.6055,0.539072,0.539072,53.1708,53.1708,0.228725,42.2597,0.683205,43.2251,0.8650084471689697,0.9345151890103387,0.5696340706689973,0.46169428505158117,0.5020417557965396,0.7057553140452142,0.5052324274557252,0.3897695609190307,0.6524693807955392,0.08429179133193947,0.0984441490943418,0.014170109612548023,0.06953008704807817,0.6022448140880777,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.467361,0.369667,historical_bin_blend_v1,39.3871,54.5585,53.2939,65.8337,46.7188,46.7188,34,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.630334,0.560954,0.461694,0.578445,0.393378,0.272803,77.449,25.3688,35.99,61.49,0.769,1.0,73.7352,73.7352,0.297948,50.2894,91.6402,48.3635,62.2237,30.6242,0.306242,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,67,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.08727083996862878,0.08727083996862878,up,high,0.952392,ehx:model_v1,-0.04371296439333311,0.031435695048035964,0.0836707399078023,0.13590578476756865,0.21105444420893907,9.466991613136663,10.205837297662091,10.75310860728974,11.329726444557032,12.213948152200567,0.8600192899044757,0.8600192899044757,34,35,35,0.5249935166939774,0.0,0.4761384749165535,,,,,,,,
82,20260624,20260624,20260625,20260626,002080.SZ,中材科技,玻璃,84.48,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.122082,0.122082,36.549,36.549,0.601451,0.601451,45.6243,45.6243,0.059791,33.059,0.724569,35.2472,0.8578284345089339,0.9408680241540405,0.16576480673864682,0.3887566064267647,0.6225936637247775,0.5658121568002333,0.4564438661118763,0.4147464954313461,0.7903101936631118,0.09132806550681215,0.11067755066596242,0.00043558280822996094,0.056383678184992736,0.5041134285487237,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.133973,0.122082,historical_bin_blend_v1,19.4424,50.8598,30.5008,66.4718,29.4415,29.4415,91,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.673237,0.447345,0.388757,0.517869,0.412587,0.313578,75.7908,25.3688,49.35,65.85,0.527,1.0,75.0304,75.0304,0.263176,13.7835,66.5813,41.7589,54.166,29.0978,0.290978,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,71,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.0843845027573993,0.0843845027573993,up,high,0.970623,ehx:model_v1,-0.025105159708019617,0.03749785125601248,0.08101254746445208,0.12452724367289167,0.1871302546369249,82.38551727566306,87.70796105131615,91.6088027929451,95.68313581302631,101.86466052129515,0.8953906579750762,0.8953906579750762,78,38,38,0.4523343182046473,0.0,0.4440676181278686,,,,,,,,
83,20260624,20260624,20260625,20260626,002687.SZ,乔治白,服饰,5.07,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.473854,0.473854,58.7882,58.7882,0.513374,0.513374,60.1863,60.1863,0.818197,63.8827,0.680184,72.0903,0.816775195101637,0.9456883810353132,0.5932731646846179,0.553919265778378,0.4667314698185069,0.7139880410436898,0.48254016825499857,0.42564460137399784,0.7443120583060537,0.07890890510494802,0.0972166040973813,0.008202767021168698,0.058164382779563414,0.6042445524577736,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.66075,0.473854,historical_bin_blend_v1,49.9669,44.1607,70.7831,65.2201,56.3476,56.3476,18,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.598326,0.634791,0.553919,0.523621,0.425468,0.307344,80.7653,25.3688,38.25,63.25,0.748,1.0,73.5611,73.5611,0.308456,26.6612,70.417,53.8733,54.2387,29.0775,0.290775,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,72,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.091479291985757,0.091479291985757,up,high,0.934859,ehx:model_v1,-0.0937682397945244,0.013189040924325948,0.08753392475803795,0.16187880859174997,0.2688360893106022,4.616203332828612,5.1373113478110675,5.533800010367789,5.960888971192006,6.633794126218041,0.7864449476274036,0.7864449476274036,12,30,30,0.6226786810846252,0.0,0.5560201319900069,,,,,,,,
84,20260624,20260624,20260625,20260626,300506.SZ,名家汇,建筑工程,5.68,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,放弃,不建议买入,放弃,不建议买入,风控排除：t1_accept<0.45,风控排除：t1_accept<0.45,0.303679,0.303679,47.639,47.639,0.433583,0.433583,45.7002,45.7002,0.138135,43.6951,0.619152,38.2649,0.7507520622454745,0.9547066664199266,0.5056623363660465,0.5026819667566371,0.38230535743455657,0.5384292925910229,0.3979386860736819,0.46800875019640376,0.7589593776763731,0.06490510575256778,0.09670175411445839,-0.0028676628710311816,0.033696285677813194,0.5150742946494532,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.395404,0.303679,historical_bin_blend_v1,35.6771,31.8222,37.9712,64.5166,39.1768,39.1768,53,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.52239,0.557608,0.502682,0.413141,0.509844,0.331841,70.9261,25.3688,58.39,72.89,0.313,0.0,74.7335,74.7335,0.244211,12.1568,35.4233,48.6371,42.2899,27.8985,0.278985,0,1,EXCLUDED,t1_accept<0.45,professional_score_rule_guarded,73,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.0758283114114249,0.0758283114114249,up,high,0.914759,ehx:model_v1,-0.1100893343091112,-0.0020241139395565377,0.07309088712294791,0.14820588818545236,0.25627110855500895,5.087883345637926,5.668514660562469,6.110704808816893,6.587389377377513,7.33914492998584,0.7441890615382808,0.7441890615382808,76,43,43,0.5117584302222273,0.0,0.4895662374859816,,,,,,,,
85,20260624,20260624,20260625,20260626,002552.SZ,宝鼎科技,元器件,75.99,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.255867,0.255867,46.4042,46.4042,0.618583,0.618583,54.441,54.441,0.686036,56.275,0.798301,67.9256,0.8572574268658135,0.9373852485163282,0.16576480673864682,0.3982365413437745,0.6269311258138606,0.5610631732879422,0.4564438661118763,0.4147464954313461,0.815981449607421,0.08591916899032023,0.10637376291484818,0.00045751638277892015,0.05630290772001892,0.5054698237604345,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.321846,0.255867,historical_bin_blend_v1,30.2311,51.6173,55.5976,66.211,41.8274,41.8274,48,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.685412,0.497945,0.398237,0.534731,0.391055,0.31692,84.4133,25.3688,38.25,63.25,0.748,1.0,74.3538,74.3538,0.303872,14.4532,65.8945,44.7352,54.9239,27.8432,0.278432,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,75,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.09743945404233027,0.09743945404233027,up,high,0.963171,ehx:model_v1,-0.018616271632981782,0.047218581492997846,0.09297969728581769,0.13874081307863753,0.20457566620461837,74.58843594477784,79.66420268737065,83.39442411267667,87.29931058718199,93.2400563839938,0.9147285756193296,0.9147285756193296,31,25,25,0.6476864051403747,0.0,0.6061239685213393,,,,,,,,
86,20260624,20260624,20260625,20260626,600176.SH,中国巨石,玻璃,64.82,FULL,0,0,Outside TOP20,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,放弃,不建议买入,放弃,不建议买入,风控排除：intraday_hard_risk=1,风控排除：intraday_hard_risk=1,0.116021,0.116021,38.9486,38.9486,0.626827,0.626827,46.4564,46.4564,0.027775,32.7822,0.626942,31.4634,0.84484285553728,0.8949819360728822,0.16616343890512447,0.4305959575403774,0.6895687925043169,0.6151929733134072,0.48870248639159813,0.4293533524288155,0.7851111013923606,0.07760990842032853,0.09490474756627551,0.011406920965766764,0.057098870548930494,0.5312836306988942,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.124647,0.116021,historical_bin_blend_v1,19.9991,60.5675,35.6141,66.5659,31.6666,31.6666,79,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.687871,0.447377,0.430596,0.548988,0.426511,0.31484,55.7764,25.3688,51.61,67.61,0.506,1.0,75.4225,75.4225,0.262064,36.8814,68.7797,41.8298,59.3031,27.0646,0.270646,0,1,EXCLUDED,intraday_hard_risk=1,professional_score_rule_guarded,77,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.07050453250539788,0.07050453250539788,up,high,0.973312,ehx:model_v1,-0.03539036496668044,0.025680408823939793,0.06813006304648188,0.11057971726902396,0.1716504910596453,62.56611469485425,66.50616210070517,69.39010379699988,72.39910337432272,76.95837480786435,0.8604914800310064,0.8604914800310064,69,68,68,0.4584529781261128,0.0,0.4334376499190482,,,,,,,,
